frame,read_ms,orange_ms,white_ms,qr_ms,motion_ms,save_img_ms,rename_file_ms,proc_ms,total_ms
2268,101.0865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,101.0965
2269,101.0636,0.4289,0.0006,0.0014,1.0179,0.0035,0.0010,2.1996,103.2632
2270,98.4109,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,98.4218
2271,94.7804,0.6054,0.0007,0.0022,1.3267,0.0046,0.0010,2.8573,97.6377
2272,90.5136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,90.5261
2273,101.6119,0.4679,0.0005,0.0018,1.0665,0.0034,0.0011,2.4855,104.0974
2274,99.2319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,99.2441
2275,102.4771,0.5210,0.0007,0.0016,1.0664,0.0041,0.0011,2.7263,105.2034
2276,97.2620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,97.2716
2277,93.0753,0.4733,0.0006,0.0014,1.2530,0.0039,0.0009,2.8093,95.8846
2278,123.2597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,123.2685
2279,103.3676,0.4496,0.0007,0.0015,1.1226,0.0036,0.0010,2.5957,105.9633
2280,102.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0091,102.0436
2281,101.0286,0.4229,0.0010,0.0020,1.0143,0.0036,0.0009,2.5965,103.6251
2282,116.8880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,116.8990
2283,93.9984,0.4081,0.0012,0.0015,1.0384,0.0036,0.0010,2.5870,96.5854
2284,90.2158,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0117,90.2275
2285,97.6813,0.4093,0.0007,0.0020,1.0142,0.0038,0.0010,2.5446,100.2259
2286,93.0952,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,93.1075
2287,118.4761,0.3925,0.0006,0.0015,1.0135,0.0033,0.0012,2.3735,120.8496
2288,99.4343,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,99.4437
2289,93.8851,0.4459,0.0006,0.0022,1.1629,0.0039,0.0010,2.6680,96.5531
2290,94.8725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0184,94.8909
2291,91.3788,0.3837,0.0006,0.0013,1.0291,0.0036,0.0012,2.4506,93.8294
2292,120.8184,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,120.8295
2293,118.2107,0.4029,0.0006,0.0015,1.0304,0.0035,0.0012,2.5885,120.7992
2294,96.9291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0165,96.9456
2295,91.1946,0.4272,0.0005,0.0013,1.1278,0.0038,0.0011,2.9566,94.1512
2296,82.9582,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0131,82.9713
2297,95.6638,0.6158,0.0009,0.0024,1.2332,0.0038,0.0013,3.0946,98.7584
2298,94.8904,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,94.9010
2299,95.0745,0.4049,0.0012,0.0015,1.0420,0.0040,0.0011,2.8360,97.9105
2300,68.6826,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,68.6924
2301,79.6212,0.4113,0.0007,0.0015,1.0433,0.0033,0.0010,2.8316,82.4528
2302,63.2292,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0104,63.2396
2303,62.2985,0.4003,0.0007,0.0015,1.1135,0.0039,0.0010,2.5610,64.8595
2304,71.3970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0173,71.4143
2305,63.9948,0.4304,0.0007,0.0014,1.0756,0.0031,0.0010,2.9513,66.9461
2306,138.8309,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0111,138.8420
2307,65.3819,0.4320,0.0006,0.0017,1.1591,0.0040,0.0009,2.6468,68.0287
2308,66.1607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0117,66.1724
2309,65.1996,0.4177,0.0007,0.0014,1.0534,0.0042,0.0011,2.6986,67.8982
2310,65.4103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,65.4206
2311,67.4051,0.5549,0.0006,0.0021,1.1393,0.0034,0.0011,2.9276,70.3327
2312,79.7210,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,79.7347
2313,65.1363,0.4134,0.0007,0.0021,1.0478,0.0037,0.0012,2.6529,67.7892
2314,112.8417,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,112.8531
2315,92.8673,0.4370,0.0007,0.0015,1.0418,0.0037,0.0011,2.4062,95.2735
2316,92.1431,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,92.1531
2317,102.3407,0.4272,0.0007,0.0017,1.0406,0.0037,0.0011,2.3321,104.6728
2318,100.7574,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,100.7704
2319,90.8073,0.4065,0.0006,0.0013,1.0911,0.0090,0.0011,2.6615,93.4688
2320,83.8103,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,83.8206
2321,93.2423,0.3899,0.0007,0.0014,0.9916,0.0035,0.0014,2.3600,95.6023
2322,91.3322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,91.3415
2323,101.9857,0.4950,0.0006,0.0018,0.9660,0.0037,0.0009,2.5218,104.5075
2324,101.8135,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,101.8244
2325,97.8383,0.4162,0.0007,0.0015,1.1011,0.0034,0.0011,2.8474,100.6857
2326,91.4558,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0086,91.4644
2327,95.9316,0.4332,0.0007,0.0013,0.9787,0.0032,0.0009,2.5275,98.4591
2328,85.7920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,85.8026
2329,102.0631,0.5543,0.0008,0.0019,1.1759,0.0034,0.0010,2.7764,104.8395
2330,82.0991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0181,82.1172
2331,85.3342,0.3807,0.0010,0.0014,0.9444,0.0035,0.0010,2.3927,87.7269
2332,91.7255,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,91.7352
2333,101.6392,0.3782,0.0006,0.0013,1.0456,0.0035,0.0009,2.6225,104.2617
2334,94.4840,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0195,94.5035
2335,83.3459,0.3862,0.0013,0.0015,0.9135,0.0033,0.0009,2.7464,86.0923
2336,87.2012,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,87.2111
2337,83.5833,0.5021,0.0006,0.0019,0.9535,0.0034,0.0013,2.7167,86.3000
2338,83.4951,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,83.5076
2339,75.7101,0.3663,0.0006,0.0013,0.9120,0.0039,0.0009,2.5615,78.2716
2340,86.8673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,86.8772
2341,89.0867,0.3679,0.0007,0.0012,0.8638,0.0037,0.0009,2.3979,91.4846
2342,115.4273,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0148,115.4421
2343,93.1052,0.3836,0.0006,0.0014,1.0066,0.0036,0.0010,2.6605,95.7657
2344,74.4514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0088,74.4602
2345,99.2930,0.3716,0.0014,0.0015,0.9485,0.0032,0.0012,2.6506,101.9436
2346,91.9244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,91.9394
2347,105.9699,0.4596,0.0008,0.0014,1.0156,0.0032,0.0009,2.8626,108.8325
2348,105.7987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,105.8133
2349,96.6190,0.3559,0.0006,0.0020,0.9019,0.0031,0.0011,2.4515,99.0705
2350,59.6550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,59.6643
2351,83.3027,0.5687,0.0007,0.0031,1.0449,0.0034,0.0012,3.1080,86.4107
2352,60.7202,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0116,60.7318
2353,58.2765,0.3772,0.0005,0.0012,0.9674,0.0036,0.0010,2.7004,60.9769
2354,58.7474,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,58.7598
2355,58.4717,0.3959,0.0005,0.0014,0.8746,0.0033,0.0009,2.4179,60.8896
2356,58.5671,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0203,58.5874
2357,56.1911,0.3541,0.0005,0.0014,0.9156,0.0031,0.0014,2.3969,58.5880
2358,57.5741,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,57.5878
2359,55.9639,0.4439,0.0007,0.0014,0.8823,0.0033,0.0010,2.4554,58.4193
2360,76.3441,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,76.3551
2361,95.2786,0.8035,0.0006,0.0050,1.3074,0.0031,0.0008,3.2843,98.5629
2362,58.6547,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,58.6647
2363,57.2014,0.3428,0.0005,0.0012,0.9517,0.0035,0.0011,2.8674,60.0688
2364,81.9236,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,81.9336
2365,90.5703,0.4658,0.0005,0.0019,0.9113,0.0029,0.0013,2.5737,93.1440
2366,74.9873,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,74.9966
2367,96.2602,0.3193,0.0006,0.0018,0.9170,0.0032,0.0010,2.4094,98.6696
2368,80.7622,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,80.7716
2369,88.3729,0.3297,0.0006,0.0013,0.9044,0.0030,0.0009,2.4272,90.8001
2370,126.6486,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0094,126.6580
2371,72.7551,0.3098,0.0004,0.0013,0.9239,0.0031,0.0009,2.3345,75.0896
2372,97.0019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,97.0099
2373,88.1884,0.3163,0.0005,0.0014,0.8500,0.0033,0.0015,2.3177,90.5061
2374,111.5114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0116,111.5230
2375,88.0567,0.5690,0.0029,0.0022,1.0594,0.0034,0.0010,3.0735,91.1302
2376,100.3253,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,100.3355
2377,101.2368,0.3175,0.0007,0.0014,0.9008,0.0030,0.0010,2.0186,103.2554
2378,90.0725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0127,90.0852
2379,130.4412,0.3159,0.0006,0.0012,1.0024,0.0032,0.0009,2.4759,132.9171
2380,88.0322,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,88.0411
2381,94.7272,0.3268,0.0005,0.0013,0.9896,0.0034,0.0008,2.5304,97.2576
2382,121.2070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,121.2173
2383,109.8188,0.3120,0.0008,0.0014,0.9778,0.0031,0.0011,2.3777,112.1965
2384,84.5874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,84.5994
2385,119.3298,0.3400,0.0007,0.0014,0.9373,0.0033,0.0009,2.3616,121.6914
2386,133.3701,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,133.3791
2387,97.9514,0.3284,0.0005,0.0019,0.9833,0.0032,0.0009,2.1451,100.0965
2388,93.9156,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,93.9249
2389,111.0959,0.7688,0.0007,0.0023,1.2969,0.0038,0.0011,3.6796,114.7755
2390,97.3419,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,97.3506
2391,96.8906,0.3937,0.0006,0.0014,1.0213,0.0035,0.0008,2.5616,99.4522
2392,117.5176,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,117.5284
2393,116.5507,0.3440,0.0007,0.0015,1.1355,0.0036,0.0010,2.6994,119.2501
2394,97.6303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,97.6406
2395,103.4335,0.3310,0.0007,0.0016,1.0545,0.0037,0.0009,2.7126,106.1461
2396,116.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0150,116.8650
2397,113.0741,0.3340,0.0006,0.0014,1.0304,0.0038,0.0009,2.7040,115.7781
2398,111.8518,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0211,111.8729
2399,87.6353,0.3283,0.0006,0.0016,1.0196,0.0033,0.0014,2.5587,90.1940
2400,59.7804,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,59.7944
2401,59.6928,0.3104,0.0007,0.0014,0.9789,0.0031,0.0011,2.4523,62.1451
2402,64.4181,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0138,64.4319
2403,78.6319,0.3538,0.0007,0.0013,1.0533,0.0039,0.0011,2.4493,81.0812
2404,66.1816,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,66.1949
2405,78.7702,0.4558,0.0007,0.0021,1.1125,0.0037,0.0010,3.1250,81.8952
2406,65.5734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,65.5829
2407,62.7986,0.3355,0.0006,0.0014,1.0708,0.0037,0.0014,2.4808,65.2794
2408,64.7137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,64.7240
2409,86.3117,0.3006,0.0007,0.0015,1.0062,0.0033,0.0010,2.3255,88.6372
2410,81.1074,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0116,81.1190
2411,62.1169,0.3212,0.0005,0.0016,0.9924,0.0031,0.0011,2.5623,64.6792
2412,71.7642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,71.7767
2413,107.1059,0.3135,0.0007,0.0020,0.9984,0.0033,0.0010,2.2870,109.3929
2414,165.9265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,165.9352
2415,107.0455,0.3319,0.0006,0.0016,1.0305,0.0037,0.0010,2.2981,109.3436
2416,102.9567,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,102.9672
2417,136.8774,0.3312,0.0005,0.0019,1.0699,0.0039,0.0011,2.4942,139.3716
2418,123.3161,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0106,123.3267
2419,121.2321,0.3118,0.0006,0.0015,1.0400,0.0039,0.0011,2.2575,123.4896
2420,116.2725,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0115,116.2840
2421,105.7750,0.2939,0.0006,0.0015,1.0230,0.0041,0.0009,2.3182,108.0932
2422,109.5630,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,109.5786
2423,101.9656,0.2996,0.0012,0.0012,1.0052,0.0033,0.0010,2.2891,104.2547
2424,106.4144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,106.4242
2425,110.5039,0.3174,0.0005,0.0014,0.9955,0.0035,0.0010,2.3224,112.8263
2426,119.5774,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0348,119.6122
2427,118.4938,0.3206,0.0013,0.0015,0.9586,0.0034,0.0010,2.4711,120.9649
2428,107.1699,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0148,107.1847
2429,114.5305,0.3271,0.0006,0.0014,1.0732,0.0036,0.0017,2.4926,117.0231
2430,123.1835,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,123.1969
2431,109.8786,0.3143,0.0005,0.0015,0.9979,0.0033,0.0010,2.4873,112.3659
2432,97.9154,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0155,97.9309
2433,102.8533,0.3168,0.0006,0.0012,0.9552,0.0034,0.0013,2.4224,105.2757
2434,123.1874,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,123.1986
2435,142.8004,0.3319,0.0005,0.0016,1.0512,0.0038,0.0010,2.3228,145.1232
2436,97.4958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,97.5048
2437,124.0311,0.3673,0.0007,0.0017,0.9609,0.0035,0.0011,2.6075,126.6386
2438,126.6307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,126.6417
2439,113.2511,0.3361,0.0007,0.0014,1.0057,0.0034,0.0012,2.2199,115.4710
2440,114.1251,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0127,114.1378
2441,110.1304,0.3555,0.0007,0.0021,1.0679,0.0034,0.0015,2.3705,112.5009
2442,133.8910,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0098,133.9008
2443,120.9350,0.3481,0.0007,0.0015,1.0888,0.0034,0.0011,2.2540,123.1890
2444,141.6244,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0118,141.6362
2445,109.2761,0.5487,0.0006,0.0026,1.3353,0.0036,0.0010,3.4797,112.7558
2446,120.6620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,120.6760
2447,117.5204,0.3383,0.0007,0.0013,1.0058,0.0033,0.0010,2.3724,119.8928
2448,112.5274,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,112.5379
2449,102.4385,0.4562,0.0005,0.0016,1.0619,0.0032,0.0017,2.7893,105.2278
2450,65.5033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0123,65.5156
2451,66.3850,0.3357,0.0007,0.0013,0.9561,0.0034,0.0010,2.5226,68.9076
2452,65.4129,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,65.4271
2453,79.8795,0.5483,0.0006,0.0021,1.3415,0.0037,0.0010,3.1808,83.0603
2454,62.6136,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0156,62.6292
2455,62.0835,0.3378,0.0006,0.0014,0.9699,0.0040,0.0011,2.5750,64.6585
2456,62.4869,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,62.4994
2457,61.5745,0.3700,0.0006,0.0015,0.9610,0.0041,0.0011,2.3800,63.9545
2458,62.6841,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,62.6946
2459,60.7842,0.3162,0.0006,0.0016,0.8709,0.0034,0.0009,2.1980,62.9822
2460,64.4421,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0124,64.4545
2461,82.0171,0.3347,0.0007,0.0016,1.0575,0.0039,0.0009,2.5441,84.5612
2462,65.1366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0121,65.1487
2463,62.7406,0.3588,0.0006,0.0015,0.9227,0.0033,0.0009,2.2973,65.0379
2464,66.2318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0131,66.2449
2465,70.2799,0.3395,0.0005,0.0013,0.8931,0.0033,0.0011,2.2872,72.5671
2466,87.1153,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,87.1265
2467,89.9957,0.3269,0.0006,0.0016,0.8687,0.0034,0.0012,2.2395,92.2352
2468,87.9894,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0119,88.0013
2469,80.7606,0.5135,0.0016,0.0034,0.9448,0.0038,0.0013,2.6778,83.4384
2470,108.2686,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0087,108.2773
2471,106.1110,0.3167,0.0012,0.0018,0.8669,0.0037,0.0009,2.3616,108.4726
2472,89.3159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0161,89.3320
2473,79.3879,0.3238,0.0006,0.0013,0.8960,0.0037,0.0009,2.5348,81.9227
2474,76.2498,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,76.2594
2475,124.6544,0.3170,0.0006,0.0012,0.9402,0.0033,0.0008,2.3942,127.0486
2476,85.9279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0139,85.9418
2477,73.1081,0.3070,0.0005,0.0016,0.8741,0.0038,0.0008,2.1994,75.3075
2478,100.3738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0171,100.3909
2479,80.6589,0.3063,0.0005,0.0015,0.9052,0.0034,0.0009,2.3582,83.0171
2480,89.2481,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0112,89.2593
2481,116.6052,0.3266,0.0004,0.0013,0.8692,0.0035,0.0048,2.3632,118.9684
2482,97.7440,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0093,97.7533
2483,96.4084,0.3180,0.0007,0.0016,0.9733,0.0037,0.0009,2.4350,98.8434
2484,84.8338,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0128,84.8466
2485,151.9459,0.3264,0.0006,0.0014,0.9584,0.0039,0.0011,2.1640,154.1099
2486,116.1039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0068,116.1107
2487,88.9918,0.5053,0.0005,0.0021,1.0403,0.0035,0.0015,2.6425,91.6343
2488,107.3041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0146,107.3187
2489,95.8491,0.3332,0.0006,0.0015,0.8932,0.0037,0.0011,2.4152,98.2643
2490,92.3111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,92.3207
2491,129.7009,0.4940,0.0008,0.0020,1.0472,0.0042,0.0011,2.4993,132.2002
2492,97.9858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0099,97.9957
2493,93.3985,0.4939,0.0007,0.0016,1.0998,0.0038,0.0010,2.6929,96.0914
2494,113.4307,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,113.4433
2495,115.1284,0.5642,0.0009,0.0027,0.9417,0.0037,0.0010,3.0073,118.1357
2496,125.6589,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,125.6726
2497,102.8563,0.3790,0.0006,0.0017,0.9596,0.0036,0.0015,2.8912,105.7475
2498,76.5120,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0163,76.5283
2499,109.1292,0.3119,0.0007,0.0013,0.8090,0.0034,0.0009,2.8237,111.9529
2500,61.1080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,61.1176
2501,61.7499,0.3378,0.0006,0.0015,0.9292,0.0035,0.0009,2.6673,64.4172
2502,61.8584,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0104,61.8688
2503,64.8260,0.4667,0.0007,0.0020,1.0407,0.0038,0.0010,2.4939,67.3199
2504,66.3137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0105,66.3242
2505,69.7996,0.3143,0.0007,0.0014,0.8901,0.0032,0.0009,2.3236,72.1232
2506,98.0608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0142,98.0750
2507,64.4588,0.4684,0.0007,0.0050,0.9696,0.0032,0.0011,2.6375,67.0963
2508,60.0722,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0104,60.0826
2509,63.7103,0.4834,0.0013,0.0013,0.9937,0.0035,0.0010,2.6295,66.3398
2510,66.8125,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,66.8227
2511,66.6732,0.3083,0.0006,0.0012,1.0321,0.0032,0.0010,2.4981,69.1713
2512,100.5077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0137,100.5214
2513,61.6632,0.4328,0.0006,0.0014,1.0693,0.0039,0.0010,3.0411,64.7043
2514,63.1529,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0134,63.1663
2515,80.1101,0.3214,0.0006,0.0013,0.8698,0.0034,0.0010,2.4933,82.6034
2516,85.0246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0096,85.0342
2517,93.6691,0.3996,0.0006,0.0014,0.9222,0.0036,0.0011,2.8297,96.4988
2518,76.1099,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0113,76.1212
2519,113.9794,0.3141,0.0005,0.0014,0.8564,0.0032,0.0010,2.3278,116.3072
2520,89.7969,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0097,89.8066
2521,120.1900,0.3224,0.0007,0.0014,0.9917,0.0036,0.0012,2.2836,122.4736
2522,162.0453,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0114,162.0567
2523,111.8254,0.3636,0.0007,0.0015,0.9721,0.0035,0.0010,2.4793,114.3047
2524,100.8602,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0109,100.8711
2525,104.3846,0.3363,0.0005,0.0015,0.8923,0.0032,0.0010,2.8907,107.2753
2526,100.8947,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0102,100.9049
2527,100.9230,0.3288,0.0007,0.0015,0.9678,0.0036,0.0015,2.4329,103.3559
2528,104.8319,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0162,104.8481
2529,118.6015,0.3210,0.0008,0.0015,0.9358,0.0038,0.0011,2.1520,120.7535
2530,103.7050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,103.7158
2531,123.2965,0.3253,0.0007,0.0015,0.8876,0.0036,0.0010,2.3586,125.6551
2532,114.0673,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0122,114.0795
2533,99.6587,0.4676,0.0006,0.0014,0.9764,0.0048,0.0009,2.6357,102.2944
2534,98.1872,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0186,98.2058
2535,98.6940,0.3313,0.0006,0.0013,0.9149,0.0039,0.0010,2.2996,100.9936
2536,97.9127,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,97.9262
2537,93.5721,0.3260,0.0007,0.0015,0.9104,0.0036,0.0010,2.3450,95.9171
2538,85.2055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0135,85.2190
2539,91.6555,0.3495,0.0007,0.0016,0.8693,0.0032,0.0011,2.6142,94.2697
2540,87.4600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0103,87.4703
2541,96.5340,0.4578,0.0006,0.0019,1.0309,0.0037,0.0010,2.5202,99.0542
2542,83.0146,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0133,83.0279
2543,90.3177,0.3368,0.0005,0.0014,0.9592,0.0044,0.0009,2.4844,92.8021
2544,102.0950,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0089,102.1039
2545,93.5573,0.4476,0.0011,0.0019,0.9250,0.0032,0.0010,2.8159,96.3732
2546,98.7608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0117,98.7725
2547,84.9442,0.3275,0.0005,0.0013,0.8899,0.0031,0.0009,2.5258,87.4700
2548,93.1246,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0126,93.1372
2549,87.8123,0.3316,0.0013,0.0016,0.9163,0.0034,0.0009,2.5312,90.3435
2550,64.8265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0125,64.8390
2551,58.3682,0.3953,0.0006,0.0013,0.8737,0.0036,0.0009,2.6864,61.0546
2552,57.8445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0108,57.8553
2553,58.3212,0.4816,0.0004,0.0014,0.8026,0.0030,0.0010,2.4333,60.7545
2554,116.8955,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0129,116.9084
2555,60.1768,0.3269,0.0006,0.0014,0.8941,0.0042,0.0008,2.3897,62.5665
2556,60.7016,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0095,60.7111
2557,61.0856,0.3380,0.0007,0.0016,0.8250,0.0034,0.0009,2.3644,63.4500
